O*NET-SOC Code,Title,Description,AB_Arm-Hand Steadiness,AB_Auditory Attention,AB_Category Flexibility,AB_Control Precision,AB_Deductive Reasoning,AB_Depth Perception,AB_Dynamic Flexibility,AB_Dynamic Strength,AB_Explosive Strength,AB_Extent Flexibility,AB_Far Vision,AB_Finger Dexterity,AB_Flexibility of Closure,AB_Fluency of Ideas,AB_Glare Sensitivity,AB_Gross Body Coordination,AB_Gross Body Equilibrium,AB_Hearing Sensitivity,AB_Inductive Reasoning,AB_Information Ordering,AB_Manual Dexterity,AB_Mathematical Reasoning,AB_Memorization,AB_Multilimb Coordination,AB_Near Vision,AB_Night Vision,AB_Number Facility,AB_Oral Comprehension,AB_Oral Expression,AB_Originality,AB_Perceptual Speed,AB_Peripheral Vision,AB_Problem Sensitivity,AB_Rate Control,AB_Reaction Time,AB_Response Orientation,AB_Selective Attention,AB_Sound Localization,AB_Spatial Orientation,AB_Speech Clarity,AB_Speech Recognition,AB_Speed of Closure,AB_Speed of Limb Movement,AB_Stamina,AB_Static Strength,AB_Time Sharing,AB_Trunk Strength,AB_Visual Color Discrimination,AB_Visualization,AB_Wrist-Finger Speed,AB_Written Comprehension,AB_Written Expression,WS_Achievement Orientation,WS_Adaptability,WS_Attention to Detail,WS_Cautiousness,WS_Cooperation,WS_Dependability,WS_Empathy,WS_Humility,WS_Initiative,WS_Innovation,WS_Integrity,WS_Intellectual Curiosity,WS_Leadership Orientation,WS_Optimism,WS_Perseverance,WS_Self-Confidence,WS_Self-Control,WS_Sincerity,WS_Social Orientation,WS_Stress Tolerance,WS_Tolerance for Ambiguity,IT_Artistic,IT_Conventional,IT_Enterprising,IT_Investigative,IT_Realistic,IT_Social,Job Zone
47-2171.00,Reinforcing Iron and Rebar Workers,"Position and secure steel bars or mesh in concrete forms in order to reinforce concrete. Use a variety of fasteners, rod-bending machines, blowtorches, and hand tools. Includes rod busters.",0.562628337,0.668449198,0.228395062,0.547709924,0.214285714,0.625,0.206666667,0.617924528,0.309392265,0.72,0.444444444,0.578059072,0.484536082,0.29245283,0.418604651,0.51171875,0.526666667,0.406926407,0.097938144,0.278846154,0.616016427,0.220640569,0.293768546,0.775193798,0.257731959,0.177142857,0.29296875,0.226804124,0.234666667,0.298056156,0.53,0.378453039,0.193298969,0.484848485,0.593073593,0.5,0.260416667,0.390243902,0.415555556,0.034666667,0.035502959,0.273607748,0.629080119,0.676886792,0.804444444,0.326,0.764705882,0.272138229,0.616470588,0.571428571,0.126614987,0.111111111,0.236162362,0.114379085,0.579646018,0.672823219,0.270440252,0.643902439,0.050147493,0.28960396,0.075268817,0.126582278,0.326315789,0.1,0.112860892,0.096463023,0.378571429,0.315412186,0.305993691,0.098726115,0.111731844,0.392982456,0.172106825,0.02,0.350649351,0.055,0.196666667,1,0.033333333,2
47-2181.00,Roofers,"Cover roofs of structures with shingles, slate, asphalt, aluminum, wood, or related materials. May spray roofs, sidings, and walls with material to bind, seal, insulate, or soundproof sections of structures.",0.562628337,0.598930481,0.308641975,0.5,0.32,0.655,0.246666667,0.471698113,0.309392265,0.748888889,0.497777778,0.578059072,0.453608247,0.29245283,0.449612403,0.53515625,0.804444444,0.270562771,0.226804124,0.358974359,0.562628337,0.199288256,0.222551929,0.741602067,0.324742268,0.285714286,0.31640625,0.451030928,0.266666667,0.352051836,0.625,0.276243094,0.226804124,0.512987013,0.593073593,0.381679389,0.347222222,0.257839721,0.304444444,0.232,0.221893491,0.210653753,0.516320475,0.676886792,0.637777778,0.4,0.764705882,0.38012959,0.588235294,0.497142857,0.322997416,0.222222222,0.243542435,0.267973856,0.495575221,0.799472296,0.251572327,0.634146341,0.100294985,0.311881188,0.272401434,0.2,0.350877193,0.137142857,0.283464567,0.192926045,0.55,0.365591398,0.305993691,0.121019108,0.139664804,0.501754386,0.195845697,0.035,0.358070501,0.098333333,0.05,1,0.08,2
47-2211.00,Sheet Metal Workers,"Fabricate, assemble, install, and repair sheet metal products and equipment, such as ducts, control boxes, drainpipes, and furnace casings. Work may involve any of the following: setting up and operating fabricating machines to cut, bend, and straighten sheet metal; shaping metal over anvils, blocks, or forms using hammer; operating soldering and welding equipment to join sheet metal parts; or inspecting, assembling, and smoothing seams and joints of burred surfaces. Includes sheet metal duct installers who install prefabricated sheet metal ducts used for heating, air conditioning, or other purposes.",0.53798768,0.700534759,0.382716049,0.547709924,0.285714286,0.655,0.123333333,0.471698113,0.276243094,0.608888889,0.471111111,0.578059072,0.613402062,0.353773585,0.354005168,0.4140625,0.526666667,0.324675325,0.257731959,0.397435897,0.562628337,0.444839858,0.40652819,0.741602067,0.324742268,0.105714286,0.390625,0.288659794,0.298666667,0.352051836,0.655,0.240331492,0.257731959,0.567099567,0.567099567,0.452290076,0.347222222,0.174216028,0.386666667,0.301333333,0.26035503,0.302663438,0.59347181,0.617924528,0.637777778,0.426,0.616470588,0.406047516,0.823529412,0.534285714,0.354005168,0.222222222,0.405904059,0.421568627,0.592920354,0.638522427,0.286163522,0.580487805,0.112094395,0.376237624,0.369175627,0.435443038,0.350877193,0.288571429,0.320209974,0.160771704,0.471428571,0.387096774,0.32807571,0.143312102,0.265363128,0.354385965,0.356083086,0.091666667,0.365491651,0,0.178333333,1,0,2
47-2221.00,Structural Iron and Steel Workers,"Raise, place, and unite iron or steel girders, columns, and other structural members to form completed structures or structural frameworks. May erect metal storage tanks and assemble prefabricated metal buildings.",0.718685832,0.86631016,0.268518519,0.690839695,0.285714286,0.8425,0.123333333,0.794811321,0.309392265,0.777777778,0.637777778,0.738396624,0.548969072,0.441037736,0.612403101,0.53515625,0.777777778,0.541125541,0.257731959,0.439102564,0.718685832,0.288256228,0.370919881,0.935400517,0.420103093,0.428571429,0.365234375,0.288659794,0.298666667,0.406047516,0.685,0.61878453,0.257731959,0.593073593,0.757575758,0.595419847,0.347222222,0.651567944,0.386666667,0.333333333,0.295857988,0.302663438,0.664688427,0.646226415,0.915555556,0.452,0.795294118,0.48812095,0.795294118,0.605714286,0.354005168,0.251111111,0.387453875,0.290849673,0.60619469,0.791556728,0.364779874,0.712195122,0.088495575,0.331683168,0.186379928,0.169620253,0.375438596,0.128571429,0.30183727,0.192926045,0.560714286,0.430107527,0.384858044,0.130573248,0.201117318,0.6,0.166172107,0.068333333,0.393320965,0.04,0.298333333,1,0.028333333,2
47-2231.00,Solar Photovoltaic Installers,"Assemble, install, or maintain solar photovoltaic (PV) systems on roofs or other structures in compliance with site assessment and schematics. May include measuring, cutting, assembling, and bolting structural framing and solar modules. May perform minor electrical work such as current checks.",0.53798768,0.63368984,0.345679012,0.477099237,0.32,0.53,0.123333333,0.441037736,0.20441989,0.637777778,0.471111111,0.552742616,0.548969072,0.382075472,0.483204134,0.365234375,0.582222222,0.432900433,0.257731959,0.599358974,0.562628337,0.309608541,0.40652819,0.677002584,0.291237113,0.248571429,0.365234375,0.451030928,0.266666667,0.38012959,0.685,0.378453039,0.288659794,0.296536797,0.512987013,0.332061069,0.347222222,0.390243902,0.36,0.133333333,0.295857988,0.363196126,0.332344214,0.528301887,0.608888889,0.426,0.616470588,0.596112311,0.734117647,0.354285714,0.354005168,0.362222222,0.431734317,0.555555556,0.752212389,0.828496042,0.443396226,0.829268293,0.109144543,0.410891089,0.408602151,0.430379747,0.578947368,0.405714286,0.296587927,0.289389068,0.471428571,0.487455197,0.369085174,0.200636943,0.259776536,0.4,0.516320475,0.065,0.45825603,0.121666667,0.275,1,0.031666667,2
47-3011.00,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters","Help brickmasons, blockmasons, stonemasons, or tile and marble setters by performing duties requiring less skill. Duties include using, supplying, or holding materials or tools, and cleaning work area and equipment.",0.513347023,0.668449198,0.154320988,0.5,0.071428571,0.685,0.333333333,0.617924528,0.309392265,0.72,0.471111111,0.552742616,0.484536082,0.235849057,0.547803618,0.48828125,0.582222222,0.378787879,0,0.16025641,0.53798768,0.243772242,0.332344214,0.741602067,0.226804124,0.177142857,0.29296875,0.226804124,0.2,0.244060475,0.53,0.378453039,0.128865979,0.484848485,0.567099567,0.332061069,0.260416667,0.348432056,0.415555556,0.133333333,0.073964497,0.273607748,0.703264095,0.617924528,0.831111111,0.3,0.764705882,0.539956803,0.588235294,0.677142857,0.126614987,0.084444444,0.136531365,0.222222222,0.411504425,0.588390501,0.537735849,0.565853659,0.097345133,0.551980198,0.068100358,0.179746835,0.277192982,0.08,0.028871391,0.205787781,0.328571429,0.089605735,0.268138801,0.136942675,0.156424581,0.273684211,0.160237389,0.095,0.319109462,0,0.058333333,1,0.146666667,2
47-3012.00,Helpers--Carpenters,"Help carpenters by performing duties requiring less skill. Duties include using, supplying, or holding materials or tools, and cleaning work area and equipment.",0.53798768,0.465240642,0.268518519,0.477099237,0.251428571,0.625,0.123333333,0.558962264,0.171270718,0.666666667,0.444444444,0.52742616,0.355670103,0.323113208,0.418604651,0.462890625,0.471111111,0.350649351,0.06443299,0.278846154,0.513347023,0.288256228,0.480712166,0.677002584,0.257731959,0.428571429,0.365234375,0.322164948,0.266666667,0.38012959,0.4675,0.309392265,0.257731959,0.376623377,0.567099567,0.356870229,0.305555556,0.477351916,0.333333333,0.168,0.147928994,0.331719128,0.516320475,0.558962264,0.693333333,0.326,0.588235294,0.38012959,0.677647059,0.462857143,0.160206718,0.195555556,0.143911439,0.222222222,0.42920354,0.572559367,0.509433962,0.526829268,0.10619469,0.544554455,0.125448029,0.151898734,0.245614035,0.068571429,0.065616798,0.237942122,0.25,0.125448029,0.261829653,0.152866242,0.201117318,0.178947368,0.189910979,0.066666667,0.3432282,0.101666667,0.048333333,0.985,0.19,2
47-3013.00,Helpers--Electricians,"Help electricians by performing duties requiring less skill. Duties include using, supplying, or holding materials or tools, and cleaning work area and equipment.",0.589322382,0.5,0.308641975,0.522900763,0.285714286,0.53,0,0.441037736,0.240331492,0.72,0.471111111,0.605485232,0.453608247,0.264150943,0.418604651,0.48828125,0.582222222,0.242424242,0.226804124,0.397435897,0.691991786,0.220640569,0.480712166,0.677002584,0.453608247,0.211428571,0.31640625,0.417525773,0.266666667,0.323974082,0.53,0.20441989,0.257731959,0.216450216,0.404761905,0.332061069,0.347222222,0.083623693,0.222222222,0.266666667,0.26035503,0.152542373,0.367952522,0.5,0.582222222,0.326,0.616470588,0.647948164,0.616470588,0.497142857,0.289405685,0.251111111,0.136531365,0.290849673,0.495575221,0.62005277,0.550314465,0.580487805,0.12979351,0.462871287,0.229390681,0.169620253,0.326315789,0.182857143,0.089238845,0.205787781,0.310714286,0.193548387,0.29022082,0.136942675,0.296089385,0.273684211,0.246290801,0,0.432282004,0,0.201666667,1,0.175,2
47-3014.00,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons","Help painters, paperhangers, plasterers, or stucco masons by performing duties requiring less skill. Duties include using, supplying, or holding materials or tools, and cleaning work area and equipment.",0.513347023,0.5,0.154320988,0.356870229,0.071428571,0.4375,0.04,0.530660377,0.171270718,0.748888889,0.444444444,0.52742616,0.355670103,0.176886792,0.354005168,0.48828125,0.582222222,0.352813853,0.06443299,0.080128205,0.513347023,0.355871886,0.258160237,0.581395349,0.162371134,0.285714286,0.4140625,0.033505155,0.133333333,0.272138229,0.4675,0.414364641,0.097938144,0.242424242,0.378787879,0.286259542,0.131944444,0.303135889,0.277777778,0.133333333,0.186390533,0.242130751,0.554896142,0.530660377,0.722222222,0.252,0.736470588,0.460043197,0.411764706,0.214285714,0.064599483,0.084444444,0.044280443,0.120915033,0.283185841,0.53298153,0.550314465,0.502439024,0.109144543,0.566831683,0.071684588,0.146835443,0.238596491,0.054285714,0.015748031,0.237942122,0.067857143,0.089605735,0.220820189,0.165605096,0.206703911,0.140350877,0.189910979,0.13,0.345083488,0.06,0.018333333,0.92,0.238333333,2
47-3015.00,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters","Help plumbers, pipefitters, steamfitters, or pipelayers by performing duties requiring less skill. Duties include using, supplying, or holding materials or tools, and cleaning work area and equipment.",0.53798768,0.465240642,0.268518519,0.522900763,0.214285714,0.4675,0.123333333,0.528301887,0.138121547,0.748888889,0.275555556,0.52742616,0.355670103,0.264150943,0.320413437,0.390625,0.444444444,0.19047619,0.128865979,0.358974359,0.513347023,0.199288256,0.145400593,0.677002584,0.226804124,0.142857143,0.1953125,0.322164948,0.234666667,0.298056156,0.375,0.138121547,0.159793814,0.188311688,0.432900433,0.286259542,0.131944444,0.128919861,0.333333333,0.168,0.147928994,0.152542373,0.516320475,0.410377358,0.666666667,0.276,0.647058824,0.244060475,0.616470588,0.462857143,0.126614987,0,0.158671587,0.290849673,0.495575221,0.580474934,0.591194969,0.580487805,0.100294985,0.49009901,0.17562724,0.189873418,0.326315789,0.122857143,0.047244094,0.205787781,0.292857143,0.17562724,0.233438486,0.149681529,0.206703911,0.305263158,0.287833828,0,0.380333952,0.041666667,0.061666667,0.993333333,0.143333333,2
47-3016.00,Helpers--Roofers,"Help roofers by performing duties requiring less skill. Duties include using, supplying, or holding materials or tools, and cleaning work area and equipment.",0.486652977,0.700534759,0.191358025,0.452290076,0.142857143,0.5925,0.29,0.70754717,0.240331492,0.777777778,0.444444444,0.552742616,0.613402062,0.29245283,0.547803618,0.51171875,0.804444444,0.378787879,0.097938144,0.118589744,0.562628337,0.243772242,0.370919881,0.645994832,0.128865979,0.285714286,0.267578125,0.193298969,0.133333333,0.244060475,0.56,0.342541436,0.226804124,0.376623377,0.541125541,0.356870229,0.173611111,0.522648084,0.415555556,0.098666667,0.183431953,0.302663438,0.664688427,0.70754717,0.804444444,0.276,0.851764706,0.323974082,0.588235294,0.571428571,0.255813953,0.168888889,0.095940959,0.124183007,0.367256637,0.62005277,0.452830189,0.565853659,0.073746313,0.430693069,0.182795699,0.118987342,0.326315789,0.057142857,0.094488189,0.231511254,0.260714286,0.125448029,0.27444795,0.114649682,0.145251397,0.354385965,0.240356083,0,0.371057514,0.068333333,0,0.991666667,0.16,2
47-3019.00,"Helpers, Construction Trades, All Other",All construction trades helpers not listed separately.,0.513347023,0.465240642,0.382716049,0.452290076,0.462857143,0.405,0.123333333,0.353773585,0.171270718,0.444444444,0.471111111,0.5,0.613402062,0.5,0.289405685,0.31640625,0.275555556,0.324675325,0.355670103,0.439102564,0.486652977,0.355871886,0.519287834,0.57881137,0.420103093,0.211428571,0.4140625,0.515463918,0.533333333,0.514038877,0.625,0.240331492,0.386597938,0.324675325,0.404761905,0.309160305,0.347222222,0.303135889,0.248888889,0.365333333,0.369822485,0.423728814,0.296735905,0.382075472,0.415555556,0.4,0.381176471,0.406047516,0.56,0.32,0.547803618,0.528888889,0.498154982,0.526143791,0.721238938,0.699208443,0.509433962,0.741463415,0.268436578,0.455445545,0.508960573,0.440506329,0.635087719,0.434285714,0.367454068,0.29903537,0.514285714,0.487455197,0.485804416,0.328025478,0.491620112,0.438596491,0.658753709,0.083333333,0.519480519,0.226666667,0.32,0.64,0.24,
47-4011.00,Construction and Building Inspectors,"Inspect structures using engineering skills to determine structural soundness and compliance with specifications, building codes, and other regulations. Inspections may be general in nature or may be limited to a specific area, such as electrical systems or plumbing.",0.332648871,0.465240642,0.382716049,0.261450382,0.571428571,0.405,0.123333333,0.146226415,0.171270718,0.36,0.637777778,0.183544304,0.644329897,0.5,0.387596899,0.31640625,0.36,0.324675325,0.515463918,0.439102564,0.102669405,0.444839858,0.480712166,0.418604651,0.453608247,0.211428571,0.48828125,0.515463918,0.533333333,0.514038877,0.655,0.20441989,0.515463918,0.134199134,0.216450216,0.095419847,0.388888889,0.303135889,0.36,0.333333333,0.331360947,0.515738499,0,0.353773585,0.164444444,0.452,0.381176471,0.514038877,0.588235294,0.034285714,0.612403101,0.64,0.538745387,0.477124183,0.867256637,0.899736148,0.452830189,0.829268293,0.162241888,0.475247525,0.516129032,0.159493671,0.866666667,0.502857143,0.679790026,0.115755627,0.560714286,0.598566308,0.52681388,0.442675159,0.460893855,0.470175439,0.486646884,0.036666667,0.705009276,0.191666667,0.516666667,0.861666667,0.076666667,3
47-4011.01,Energy Auditors,"Conduct energy audits of buildings, building systems, or process systems. May also conduct investment grade audits of buildings or systems.",0.513347023,0.465240642,0.422839506,0.5,0.537142857,0.435,0.123333333,0.264150943,0.033149171,0.526666667,0.471111111,0.52742616,0.742268041,0.617924528,0.354005168,0.2421875,0.333333333,0.350649351,0.484536082,0.557692308,0.513347023,0.576512456,0.629080119,0.612403101,0.420103093,0.285714286,0.6328125,0.515463918,0.533333333,0.514038877,0.655,0.342541436,0.484536082,0.242424242,0.242424242,0.236641221,0.347222222,0.390243902,0.36,0.365333333,0.331360947,0.515738499,0.296735905,0.235849057,0.386666667,0.452,0.411764706,0.48812095,0.588235294,0.428571429,0.612403101,0.64,0.498154982,0.526143791,0.721238938,0.699208443,0.509433962,0.741463415,0.268436578,0.455445545,0.508960573,0.440506329,0.635087719,0.434285714,0.367454068,0.29903537,0.514285714,0.487455197,0.485804416,0.328025478,0.491620112,0.438596491,0.658753709,0,0.80148423,0.39,0.528333333,0.588333333,0.148333333,3
47-4021.00,Elevator and Escalator Installers and Repairers,"Assemble, install, repair, or maintain electric or hydraulic freight or passenger elevators, escalators, or dumbwaiters.",0.589322382,0.465240642,0.382716049,0.522900763,0.32,0.5925,0.123333333,0.353773585,0.171270718,0.748888889,0.444444444,0.605485232,0.613402062,0.471698113,0.354005168,0.4140625,0.582222222,0.406926407,0.257731959,0.358974359,0.53798768,0.355871886,0.480712166,0.677002584,0.386597938,0.142857143,0.33984375,0.451030928,0.333333333,0.460043197,0.685,0.138121547,0.386597938,0.376623377,0.567099567,0.452290076,0.347222222,0.348432056,0.36,0.133333333,0.221893491,0.363196126,0.21958457,0.382075472,0.471111111,0.352,0.616470588,0.568034557,0.705882353,0.462857143,0.38501292,0.362222222,0.387453875,0.401960784,0.884955752,0.899736148,0.371069182,0.829268293,0.097345133,0.393564356,0.383512545,0.250632911,0.635087719,0.411428571,0.17847769,0.192926045,0.571428571,0.46953405,0.369085174,0.181528662,0.234636872,0.522807018,0.43620178,0,0.428571429,0.036666667,0.24,1,0.063333333,3
47-4031.00,Fence Erectors,"Erect and repair fences and fence gates, using hand and power tools.",0.513347023,0.63368984,0.074074074,0.5,0.177142857,0.625,0.08,0.646226415,0.378453039,0.666666667,0.415555556,0.552742616,0.386597938,0.264150943,0.449612403,0.48828125,0.36,0.324675325,0.193298969,0.320512821,0.589322382,0.288256228,0.332344214,0.741602067,0.226804124,0.211428571,0.31640625,0.257731959,0.266666667,0.244060475,0.435,0.378453039,0.226804124,0.404761905,0.541125541,0.477099237,0.131944444,0.390243902,0.36,0.133333333,0.147928994,0.242130751,0.664688427,0.646226415,0.804444444,0.252,0.795294118,0.272138229,0.616470588,0.497142857,0.19379845,0.195555556,0.21402214,0.156862745,0.42920354,0.556728232,0.270440252,0.580487805,0.100294985,0.282178218,0.204301075,0.215189873,0.231578947,0.082857143,0.207349081,0.128617363,0.267857143,0.250896057,0.205047319,0.152866242,0.201117318,0.150877193,0.213649852,0.058333333,0.384044527,0,0.18,1,0.058333333,2
47-4041.00,Hazardous Materials Removal Workers,"Identify, remove, pack, transport, or dispose of hazardous materials, including asbestos, lead-based paint, waste oil, fuel, transmission fluid, radioactive materials, or contaminated soil. Specialized training and certification in hazardous materials handling or a confined entry permit are generally required. May operate earth-moving equipment or trucks.",0.562628337,0.56684492,0.5,0.643129771,0.462857143,0.685,0.123333333,0.441037736,0.240331492,0.637777778,0.471111111,0.52742616,0.644329897,0.471698113,0.449612403,0.365234375,0.415555556,0.350649351,0.322164948,0.439102564,0.53798768,0.288256228,0.590504451,0.870801034,0.291237113,0.391428571,0.31640625,0.484536082,0.4,0.460043197,0.685,0.342541436,0.515463918,0.484848485,0.593073593,0.427480916,0.347222222,0.303135889,0.333333333,0.365333333,0.331360947,0.423728814,0.258160237,0.441037736,0.608888889,0.476,0.588235294,0.48812095,0.677647059,0.354285714,0.483204134,0.417777778,0.243542435,0.516339869,0.867256637,0.931398417,0.418238994,0.829268293,0.067846608,0.423267327,0.240143369,0.113924051,0.747368421,0.248571429,0.112860892,0.090032154,0.632142857,0.365591398,0.621451104,0.261146497,0.150837989,0.733333333,0.43620178,0,0.510204082,0.031666667,0.261666667,1,0.08,3
47-4051.00,Highway Maintenance Workers,"Maintain highways, municipal and rural roads, airport runways, and rights-of-way. Duties include patching broken or eroded pavement and repairing guard rails, highway markers, and snow fences. May also mow or clear brush from along road, or plow snow from roadway.",0.53798768,0.767379679,0.308641975,0.643129771,0.251428571,0.625,0.123333333,0.5,0.20441989,0.637777778,0.497777778,0.552742616,0.613402062,0.264150943,0.449612403,0.390625,0.36,0.515151515,0.226804124,0.320512821,0.562628337,0.288256228,0.370919881,0.904392765,0.226804124,0.391428571,0.31640625,0.355670103,0.266666667,0.298056156,0.625,0.447513812,0.257731959,0.541125541,0.593073593,0.522900763,0.347222222,0.606271777,0.471111111,0.266666667,0.26035503,0.273607748,0.741839763,0.646226415,0.72,0.476,0.647058824,0.431965443,0.616470588,0.497142857,0.289405685,0.28,0.169741697,0.411764706,0.331858407,0.672823219,0.433962264,0.770731707,0.120943953,0.311881188,0.315412186,0.146835443,0.30877193,0.102857143,0.183727034,0.276527331,0.45,0.222222222,0.369085174,0.124203822,0.189944134,0.431578947,0.234421365,0.006666667,0.354359926,0.078333333,0.116666667,1,0.128333333,2
47-4061.00,Rail-Track Laying and Maintenance Equipment Operators,"Lay, repair, and maintain track for standard or narrow-gauge railroad equipment used in regular railroad service or in plant yards, quarries, sand and gravel pits, and mines. Includes ballast cleaning machine operators and railroad bed tamping machine operators.",0.53798768,0.732620321,0.228395062,0.690839695,0.285714286,0.75,0.123333333,0.676886792,0.276243094,0.637777778,0.637777778,0.52742616,0.711340206,0.29245283,0.645994832,0.51171875,0.444444444,0.515151515,0.226804124,0.320512821,0.562628337,0.199288256,0.370919881,0.935400517,0.226804124,0.391428571,0.29296875,0.322164948,0.266666667,0.323974082,0.685,0.447513812,0.257731959,0.593073593,0.701298701,0.547709924,0.388888889,0.348432056,0.444444444,0.168,0.073964497,0.394673123,0.703264095,0.589622642,0.748888889,0.452,0.705882353,0.431965443,0.705882353,0.571428571,0.289405685,0.251111111,0.221402214,0.189542484,0.64159292,0.810026385,0.380503145,0.785365854,0.079646018,0.311881188,0.204301075,0.146835443,0.403508772,0.134285714,0.118110236,0.106109325,0.367857143,0.243727599,0.353312303,0.121019108,0.131284916,0.421052632,0.172106825,0,0.463821892,0,0.116666667,1,0,2
47-4071.00,Septic Tank Servicers and Sewer Pipe Cleaners,"Clean and repair septic tanks, sewer lines, or drains. May patch walls and partitions of tank, replace damaged drain tile, or repair breaks in underground piping.",0.53798768,0.700534759,0.228395062,0.618320611,0.285714286,0.625,0.123333333,0.589622642,0.276243094,0.608888889,0.471111111,0.552742616,0.582474227,0.353773585,0.547803618,0.4375,0.471111111,0.541125541,0.257731959,0.320512821,0.562628337,0.288256228,0.442136499,0.677002584,0.257731959,0.428571429,0.390625,0.322164948,0.266666667,0.298056156,0.655,0.447513812,0.257731959,0.541125541,0.675324675,0.522900763,0.347222222,0.56445993,0.415555556,0.266666667,0.221893491,0.394673123,0.480712166,0.558962264,0.608888889,0.452,0.705882353,0.431965443,0.588235294,0.571428571,0.255813953,0.333333333,0.166051661,0.343137255,0.42920354,0.733509235,0.29245283,0.619512195,0.085545723,0.398514851,0.322580645,0.169620253,0.326315789,0.145714286,0.167979003,0.266881029,0.514285714,0.229390681,0.378548896,0.197452229,0.170391061,0.459649123,0.418397626,0,0.491651206,0.031666667,0.178333333,1,0.075,2
47-4091.00,Segmental Pavers,"Lay out, cut, and place segmental paving units. Includes installers of bedding and restraining materials for the paving units.",0.562628337,0.668449198,0.308641975,0.572519084,0.285714286,0.5925,0.123333333,0.589622642,0.171270718,0.36,0.444444444,0.5,0.420103093,0.410377358,0.418604651,0.4140625,0.275555556,0.458874459,0.226804124,0.397435897,0.53798768,0.288256228,0.370919881,0.741602067,0.291237113,0.177142857,0.31640625,0.386597938,0.298666667,0.460043197,0.53,0.342541436,0.226804124,0.404761905,0.567099567,0.452290076,0.434027778,0.303135889,0.444444444,0.333333333,0.295857988,0.363196126,0.516320475,0.471698113,0.637777778,0.452,0.616470588,0.38012959,0.616470588,0.391428571,0.289405685,0.333333333,0.291512915,0.189542484,0.557522124,0.572559367,0.279874214,0.580487805,0.091445428,0.349009901,0.186379928,0.278481013,0.259649123,0.094285714,0.173228346,0.128617363,0.310714286,0.243727599,0.268138801,0.152866242,0.234636872,0.235087719,0.246290801,0.161666667,0.332096475,0.036666667,0.1,0.988333333,0.05,2
47-4099.00,"Construction and Related Workers, All Other",All construction and related workers not listed separately.,0.513347023,0.465240642,0.382716049,0.452290076,0.462857143,0.405,0.123333333,0.353773585,0.171270718,0.444444444,0.471111111,0.5,0.613402062,0.5,0.289405685,0.31640625,0.275555556,0.324675325,0.355670103,0.439102564,0.486652977,0.355871886,0.519287834,0.57881137,0.420103093,0.211428571,0.4140625,0.515463918,0.533333333,0.514038877,0.625,0.240331492,0.386597938,0.324675325,0.404761905,0.309160305,0.347222222,0.303135889,0.248888889,0.365333333,0.369822485,0.423728814,0.296735905,0.382075472,0.415555556,0.4,0.381176471,0.406047516,0.56,0.32,0.547803618,0.528888889,0.498154982,0.526143791,0.721238938,0.699208443,0.509433962,0.741463415,0.268436578,0.455445545,0.508960573,0.440506329,0.635087719,0.434285714,0.367454068,0.29903537,0.514285714,0.487455197,0.485804416,0.328025478,0.491620112,0.438596491,0.658753709,0.083333333,0.519480519,0.226666667,0.32,0.64,0.24,
47-4099.03,Weatherization Installers and Technicians,"Perform a variety of activities to weatherize homes and make them more energy efficient. Duties include repairing windows, insulating ducts, and performing heating, ventilating, and air-conditioning (HVAC) work. May perform energy audits and advise clients on energy conservation measures.",0.53798768,0.668449198,0.345679012,0.522900763,0.285714286,0.625,0.04,0.441037736,0.171270718,0.637777778,0.497777778,0.552742616,0.644329897,0.471698113,0.449612403,0.4140625,0.444444444,0.406926407,0.257731959,0.397435897,0.562628337,0.355871886,0.442136499,0.708010336,0.324742268,0.248571429,0.4375,0.386597938,0.432,0.431965443,0.625,0.240331492,0.322164948,0.350649351,0.541125541,0.356870229,0.305555556,0.432055749,0.386666667,0.365333333,0.295857988,0.363196126,0.40652819,0.5,0.582222222,0.452,0.616470588,0.514038877,0.616470588,0.497142857,0.354005168,0.417777778,0.498154982,0.526143791,0.721238938,0.699208443,0.509433962,0.741463415,0.268436578,0.455445545,0.508960573,0.440506329,0.635087719,0.434285714,0.367454068,0.29903537,0.514285714,0.487455197,0.485804416,0.328025478,0.491620112,0.438596491,0.658753709,0.083333333,0.53432282,0.198333333,0.37,0.835,0.218333333,2
47-5011.00,"Derrick Operators, Oil and Gas",Rig derrick equipment and operate pumps to circulate mud or fluid through drill hole.,0.564681725,0.967914439,0.191358025,0.690839695,0.251428571,0.905,0.123333333,0.589622642,0.171270718,0.833333333,0.5,0.632911392,0.742268041,0.294811321,0.581395349,0.537109375,0.666666667,0.623376623,0.226804124,0.400641026,0.667351129,0.288256228,0.519287834,0.904392765,0.291237113,0.391428571,0.31640625,0.451030928,0.466666667,0.298056156,0.75,0.447513812,0.355670103,0.649350649,0.783549784,0.572519084,0.520833333,0.609756098,0.415555556,0.368,0.147928994,0.484261501,0.851632047,0.676886792,0.804444444,0.502,0.764705882,0.460043197,0.677647059,0.642857143,0.258397933,0.335555556,0.387453875,0.503267974,0.592920354,0.868073879,0.405660377,0.741463415,0.097345133,0.381188119,0.369175627,0.118987342,0.543859649,0.185714286,0.538057743,0.205787781,0.55,0.508960573,0.517350158,0.165605096,0.195530726,0.645614035,0.367952522,0,0.376623377,0.106666667,0.256666667,1,0.001666667,2
